Date,Dow,France,Germany,S&P 500,Hong Kong,NASDAQ,Korea,Japan,Shanghai,Philadelphia,Taiwan,Future,OpenChange,selfDef,kMeans
2016/7/7,-0.13,0.8,0.49,-0.09,1.03,0.36,1.07,-0.67,-0.01,1.23,0.76,1.1,-35.53,1,1
2016/7/11,0.44,1.76,2.12,0.34,1.54,0.64,1.3,3.98,0.23,1.12,1.68,2.04,8.26,0,0
2016/7/12,0.66,1.57,1.33,0.7,1.65,0.69,0.14,2.46,1.82,1.33,0.63,0.49,5.58,0,0
2016/7/13,0.13,0.09,-0.33,0.01,0.46,-0.34,0.72,0.84,0.37,0.08,0.18,0.19,-19.99,0,1
2016/7/14,0.73,1.16,1.39,0.53,1.12,0.57,0.16,0.95,-0.22,0.74,0.1,0.23,-9.21,0,0
2016/7/15,0.05,-0.3,-0.01,-0.09,0.46,-0.09,0.42,0.68,0.01,-0.08,0.94,1.11,2.76,0,0
2016/7/19,0.14,-0.63,-0.81,-0.14,-0.6,-0.38,-0.21,1.37,-0.23,-0.38,0.3,0.38,-21.35,1,1
2016/7/20,0.19,1.15,1.61,0.43,0.97,1.06,-0.07,-0.25,-0.29,1.63,-0.3,-0.32,2.54,0,0
2016/7/21,-0.42,-0.08,0.14,-0.36,0.54,-0.31,-0.16,0.77,0.37,-0.73,0.54,1.13,-1.39,0,0
2016/7/22,0.29,0.11,-0.09,0.46,-0.16,0.52,-0.09,-1.09,-0.86,0.55,-0.48,-0.66,17.22,0,0
2016/7/25,-0.42,0.16,0.5,-0.3,0.13,-0.05,0.1,-0.04,0.1,0.55,-0.24,-0.4,-8.12,0,0
2016/7/26,-0.1,0.15,0.49,0.03,0.62,0.24,0.75,-1.43,1.14,3.82,0.37,0.83,33.4,3,3
2016/7/27,-0.01,1.19,0.7,-0.12,0.4,0.58,-0.11,1.72,-1.91,0.0,0.43,0.12,-2.91,0,0
2016/7/28,-0.09,-0.59,-0.43,0.16,-0.2,0.3,-0.2,-1.13,0.08,-0.57,0.15,0.02,-10.27,0,0
2016/7/29,-0.13,0.44,0.61,0.16,-1.28,0.14,-0.24,0.56,-0.5,-0.49,-1.02,-0.96,24.33,3,3
2016/8/1,-0.15,-0.69,-0.07,-0.13,1.09,0.43,0.67,0.4,-0.87,0.16,1.07,1.65,-67.94,1,1
2016/8/3,0.23,-0.16,0.26,0.31,-1.76,0.43,-1.2,-1.88,0.24,0.11,-0.74,-0.88,7.58,0,0
2016/8/4,-0.02,0.57,0.57,0.02,0.43,0.13,0.26,1.07,0.13,0.93,0.26,0.4,1.05,0,0
2016/8/5,1.04,1.49,1.36,0.86,1.44,1.06,0.9,0.0,-0.19,1.34,0.75,1.04,30.95,3,3
2016/8/8,-0.08,0.11,0.63,-0.09,1.57,-0.15,0.65,2.44,0.93,-0.17,0.64,0.6,3.74,0,0
2016/8/9,0.02,1.19,2.5,0.04,-0.13,0.24,0.62,0.69,0.71,0.82,0.05,0.02,5.86,0,0
2016/8/10,-0.2,-0.36,-0.39,-0.29,0.12,-0.4,0.04,-0.18,-0.23,-0.77,0.5,0.31,-31.72,1,1
2016/8/12,-0.2,-0.08,-0.27,-0.08,0.83,0.09,0.08,1.1,1.6,0.46,0.2,0.47,44.83,3,3
2016/8/16,-0.45,-0.83,-0.58,-0.55,-0.09,-0.66,-0.13,-1.62,-0.49,-0.74,-0.42,-0.39,10.82,0,0
2016/8/17,0.12,-0.96,-1.3,0.19,-0.48,0.03,-0.2,0.9,-0.02,0.0,0.08,0.4,-12.82,0,0
2016/8/18,0.13,0.44,0.62,0.22,0.98,0.22,0.57,-1.55,-0.17,0.71,0.05,0.4,17.19,0,0
2016/8/19,-0.24,-0.82,-0.55,-0.14,-0.37,-0.03,0.04,0.36,0.13,0.87,-0.97,-1.05,-29.59,1,1
2016/8/22,-0.12,-0.24,-0.47,-0.06,0.26,0.12,-0.68,0.32,-0.75,0.03,-0.58,-0.63,5.26,0,0
2016/8/23,0.1,0.72,0.94,0.2,0.0,0.3,0.38,-0.61,0.16,0.5,0.55,1.0,12.2,0,0
2016/8/24,-0.35,0.32,0.28,-0.52,-0.77,-0.81,-0.3,0.61,-0.12,-0.87,-0.15,-0.3,17.09,0,0
2016/8/25,-0.18,-0.65,-0.88,-0.14,-0.03,-0.11,-0.04,-0.25,-0.57,0.39,1.09,1.32,-18.45,0,1
2016/8/26,-0.29,0.8,0.55,-0.16,0.41,0.13,-0.27,-1.18,0.06,0.49,0.18,0.11,-14.19,0,0
2016/8/29,0.58,-0.4,-0.41,0.52,-0.38,0.26,-0.25,2.3,-0.01,0.28,-0.24,-0.42,3.17,0,0
2016/8/30,-0.26,0.75,1.07,-0.2,0.85,-0.18,0.36,-0.07,0.15,-0.19,0.0,-0.07,11.63,0,0
2016/8/31,-0.29,-0.43,-0.61,-0.24,-0.17,-0.19,-0.25,0.97,0.35,-0.07,-0.46,-0.65,-13.12,0,0
2016/9/1,0.1,0.03,-0.55,0.0,0.81,0.27,-0.09,0.23,-0.72,0.86,-0.75,-0.39,14.48,0,0
2016/9/2,0.39,2.31,1.42,0.42,0.45,0.43,0.28,-0.01,0.13,-0.17,-0.15,-0.12,44.83,3,3
2016/9/6,0.25,-0.24,0.14,0.3,0.58,0.5,0.31,0.26,0.61,-0.23,1.01,0.96,20.38,3,3
2016/9/7,-0.06,0.61,0.62,-0.01,-0.19,0.15,-0.23,-0.41,0.04,-0.73,0.84,1.11,-17.12,0,1
2016/9/8,-0.25,-0.34,-0.72,-0.22,0.75,-0.46,0.09,-0.32,0.13,-0.2,0.04,-0.15,-45.52,1,1
2016/9/9,-2.13,-1.12,-0.95,-2.45,0.75,-2.54,-1.25,0.04,-0.55,-3.66,-1.06,-1.21,-133.37,2,2
2016/9/12,1.32,-1.15,-1.34,1.47,-3.36,1.68,-2.28,-1.73,-1.85,2.03,-2.38,-0.6,36.89,3,3
2016/9/13,-1.41,-1.19,-0.43,-1.48,-0.32,-1.09,0.4,0.34,0.05,-0.92,-0.07,0.07,-27.72,1,1
2016/9/20,0.05,-0.13,0.19,0.03,-0.08,0.12,0.49,-0.16,-0.1,-0.49,0.1,-0.09,-19.66,0,1
2016/9/21,0.9,0.48,0.41,1.09,0.59,1.03,0.51,1.91,0.1,1.44,0.73,0.86,4.99,0,0
2016/9/23,-0.71,-0.47,-0.44,-0.57,-0.31,-0.63,0.21,-0.32,-0.28,-1.1,0.53,0.53,-55.28,1,1
2016/9/29,-1.07,0.26,-0.31,-0.93,0.51,-0.93,0.76,1.39,0.36,1.25,0.83,1.1,-30.46,1,1
2016/9/30,0.91,0.1,1.01,0.8,-1.86,0.81,-1.21,-1.46,0.21,1.58,-1.12,-1.33,52.67,3,3
2016/10/11,-1.09,-0.57,-0.44,-1.24,-1.27,-1.54,-1.21,0.98,0.56,-2.11,-0.5,-0.65,-18.27,0,1
2016/10/12,0.09,-0.44,-0.51,0.11,-0.6,-0.15,0.09,-1.09,-0.22,-0.33,0.36,0.77,15.62,0,0
2016/10/13,-0.25,-1.06,-1.04,-0.31,-1.61,-0.49,-0.9,-0.39,0.09,-1.18,-0.36,-0.6,-20.91,1,1
2016/10/14,0.22,1.49,1.6,0.02,0.88,0.02,0.36,0.49,0.08,0.79,-0.59,-0.35,-14.5,0,0
2016/10/17,-0.29,-0.46,-0.73,-0.3,-0.84,-0.28,0.24,0.26,-0.74,-0.54,0.12,-0.01,-1.15,0,0
2016/10/18,0.42,1.32,1.22,0.62,1.55,0.85,0.63,0.38,1.4,1.21,0.51,0.49,5.4,0,0
2016/10/19,0.22,0.25,0.13,0.22,-0.38,0.05,0.02,0.21,0.03,-0.47,0.67,0.76,4.5,0,0
2016/10/20,-0.22,0.44,0.52,-0.14,0.3,-0.09,-0.02,1.39,-0.01,0.71,0.36,0.31,5.31,0,0
2016/10/24,0.43,0.36,0.47,0.47,0.98,1.0,0.73,0.29,1.21,1.87,0.17,0.49,15.59,0,0
2016/10/25,-0.3,-0.26,-0.04,-0.38,-0.17,-0.5,-0.52,0.76,0.12,-0.13,0.68,0.7,-29.99,1,1
2016/10/26,0.17,-0.14,-0.44,-0.17,-1.02,-0.63,-1.14,0.15,-0.5,-0.17,-0.25,-0.42,1.65,0,0
2016/10/27,-0.16,-0.02,0.07,-0.3,-0.83,-0.65,0.51,-0.32,-0.13,-0.42,-0.67,-0.5,7.84,0,0
2016/10/28,-0.05,0.33,-0.19,-0.31,-0.77,-0.5,-0.23,0.63,-0.26,-0.59,0.08,-0.09,-23.72,1,1
2016/10/31,-0.1,-0.86,-0.29,-0.01,-0.09,-0.02,-0.56,-0.12,-0.12,0.57,-0.18,0.04,-17.82,0,1
2016/11/1,-0.58,-0.86,-1.3,-0.68,0.93,-0.69,-0.04,0.1,0.71,-0.9,-0.19,-0.04,-42.47,1,1
2016/11/2,-0.43,-1.24,-1.47,-0.65,-1.45,-0.93,-1.42,-1.76,-0.63,-0.68,-1.44,-1.27,-12.75,0,0
2016/11/4,-0.24,-0.78,-0.65,-0.17,-0.18,-0.24,-0.09,-1.34,-0.12,-0.63,0.01,-0.26,34.82,3,3
2016/11/7,2.08,1.91,1.93,2.22,0.7,2.37,0.79,1.61,0.26,2.86,1.34,1.47,25.11,3,3
2016/11/8,0.4,0.35,0.24,0.38,0.47,0.53,0.29,-0.03,0.46,0.22,0.3,0.32,34.84,3,3
2016/11/9,1.4,1.49,1.56,1.11,-2.16,1.11,-2.25,-5.36,-0.62,-0.49,-2.98,-3.19,127.44,4,4
2016/11/10,1.17,-0.28,-0.15,0.2,1.89,-0.8,2.26,6.72,1.37,-2.12,2.34,2.81,-84.53,1,2
2016/11/11,0.21,-0.92,0.36,-0.14,-1.35,0.54,-0.91,0.18,0.78,3.86,-2.12,-2.28,-2.49,0,0
2016/11/14,0.11,0.43,0.24,-0.01,-1.37,-0.36,-0.51,1.71,0.45,-0.62,-0.19,-0.25,-12.48,0,0
2016/11/15,0.29,0.62,0.39,0.75,0.46,1.1,-0.35,-0.03,-0.11,1.9,-0.1,-0.08,24.73,3,3
2016/11/16,-0.29,-0.78,-0.66,-0.16,-0.19,0.36,0.62,1.1,-0.06,1.14,0.35,0.5,22.35,3,3
2016/11/17,0.19,0.59,0.2,0.47,-0.08,0.74,0.05,0.0,0.11,1.08,0.37,0.07,-3.76,0,0
2016/11/18,-0.19,-0.52,-0.2,-0.24,0.37,-0.23,-0.3,0.59,-0.49,0.67,0.15,0.3,0.99,0,0
2016/11/21,0.47,0.56,0.19,0.75,0.06,0.89,-0.43,0.77,0.79,0.73,0.36,0.33,17.47,0,0
2016/11/22,0.35,0.41,0.27,0.22,1.43,0.33,0.89,0.31,0.94,1.05,1.02,1.36,13.33,0,0
2016/11/25,0.36,0.17,0.09,0.39,0.51,0.34,0.16,0.26,0.62,0.19,0.08,0.22,8.26,0,0
2016/11/28,-0.28,-0.88,-1.09,-0.53,0.47,-0.56,0.19,-0.13,0.46,-0.42,0.69,0.68,-1.29,0,0
2016/11/29,0.12,0.91,0.36,0.13,-0.41,0.21,0.01,-0.27,0.18,-0.23,-0.32,-0.22,3.71,0,0
2016/11/30,0.01,0.59,0.19,-0.27,0.23,-1.05,0.26,0.01,-1.0,-0.65,0.53,0.26,4.84,0,0
2016/12/1,0.36,-0.39,-1.0,-0.35,0.39,-1.36,0.01,1.12,0.72,-4.85,0.25,0.37,-48.97,1,1
2016/12/2,-0.11,-0.7,-0.2,0.04,-1.37,0.09,-0.66,-0.47,-0.9,1.3,-0.8,-1.03,4.97,0,0
2016/12/5,0.24,1.0,1.63,0.58,-0.26,1.01,-0.37,-0.82,-1.21,1.23,-0.31,-0.07,49.14,3,3
2016/12/6,0.18,1.26,0.85,0.34,0.75,0.45,1.35,0.47,-0.16,1.38,0.98,1.15,28.23,3,3
2016/12/7,1.55,1.36,1.96,1.32,0.55,1.14,0.1,0.74,0.71,2.12,0.14,0.01,45.01,3,3
2016/12/8,0.33,0.87,1.75,0.22,0.27,0.44,1.97,1.45,-0.21,0.82,1.21,1.13,7.21,0,0
2016/12/9,0.72,0.6,0.22,0.59,-0.44,0.5,-0.31,1.23,0.54,-0.36,0.18,0.23,9.37,0,0
2016/12/12,0.2,-0.07,-0.12,-0.11,-1.44,-0.59,0.13,0.84,-2.47,-0.79,-0.46,-0.36,12.03,0,0
2016/12/13,0.58,0.91,0.84,0.65,0.06,0.95,0.43,0.5,0.07,1.14,0.34,0.24,13.46,0,0
2016/12/14,-0.6,-0.72,-0.35,-0.81,0.04,-0.5,0.04,0.02,-0.46,-0.14,-0.15,-0.1,-31.31,1,1
2016/12/15,0.3,1.05,1.08,0.39,-1.77,0.37,-0.01,0.1,-0.73,1.75,-0.09,-0.01,-8.08,0,0
2016/12/16,-0.04,0.29,0.33,-0.18,-0.18,-0.36,0.27,0.66,0.17,-1.0,-0.36,-0.6,-10.72,0,0
2016/12/19,0.2,-0.22,0.2,0.2,-0.85,0.37,-0.19,-0.05,-0.16,0.98,-0.94,-0.7,-9.58,0,0
2016/12/20,0.46,0.56,0.33,0.36,-0.47,0.49,0.17,0.53,-0.49,0.91,0.03,0.17,-7.47,0,0
2016/12/21,-0.16,-0.33,0.03,-0.25,0.37,-0.23,-0.19,-0.26,1.11,0.04,-0.41,-0.3,0.03,0,0
2016/12/22,-0.12,0.02,-0.11,-0.19,-0.8,-0.44,-0.11,-0.09,0.07,0.52,-0.93,-1.03,-6.42,0,0
2016/12/28,-0.56,-0.01,0.02,-0.84,0.83,-0.89,-0.87,-0.01,-0.4,-1.93,1.01,1.08,-29.01,1,1
2016/12/29,-0.07,-0.2,-0.21,-0.03,0.17,-0.12,0.1,-1.32,-0.2,0.01,-0.53,-0.29,33.21,3,3
2017/1/4,0.3,0.0,0.0,0.57,-0.07,0.88,0.08,2.51,0.73,0.27,0.15,-0.08,-4.4,0,0
2017/1/5,-0.21,0.03,0.01,-0.08,1.46,0.2,-0.18,-0.37,0.21,-0.89,0.77,0.74,13.27,0,0
2017/1/6,0.32,0.19,0.12,0.35,0.21,0.6,0.35,-0.34,-0.35,0.77,0.15,0.27,4.26,0,0
2017/1/10,-0.16,0.01,0.17,0.0,0.83,0.36,-0.18,-0.79,-0.3,0.49,0.08,0.0,20.53,3,3
2017/1/11,0.5,0.01,0.54,0.28,0.84,0.21,1.47,0.33,-0.79,0.38,-0.04,-0.03,10.38,0,0
2017/1/12,-0.32,-0.51,-1.07,-0.21,-0.46,-0.29,0.58,-1.19,-0.56,-0.9,0.69,0.78,-36.48,1,1
2017/1/13,-0.03,1.2,0.94,0.18,0.47,0.48,-0.5,0.8,-0.21,0.71,-0.33,-0.39,-22.29,1,1
2017/1/17,-0.3,-0.46,-0.13,-0.3,0.54,-0.63,0.37,-1.48,0.17,-1.64,0.67,0.6,-9.79,0,0
2017/1/18,-0.11,-0.13,0.51,0.18,1.13,0.31,-0.06,0.43,0.14,1.42,-0.13,0.0,-17.14,0,1
2017/1/19,-0.37,-0.25,-0.02,-0.36,-0.21,-0.28,0.11,0.94,-0.38,-0.47,-0.26,-0.11,8.68,0,0
2017/1/20,0.48,0.2,0.29,0.34,-0.71,0.28,-0.35,0.34,0.7,1.3,0.14,0.28,32.2,3,3
2017/1/23,-0.14,-0.6,-0.73,-0.27,0.06,-0.04,0.02,-1.29,0.44,-0.67,0.99,0.83,-1.0,0,0
2017/2/3,0.94,0.65,0.2,0.73,-0.24,0.54,0.1,0.02,-0.6,0.52,0.28,0.68,12.11,0,0
2017/2/6,-0.09,-0.98,-1.22,-0.21,0.95,-0.06,0.22,0.31,0.54,0.35,0.87,0.72,-10.59,0,0
2017/2/7,0.19,-0.49,0.34,0.02,-0.07,0.19,-0.12,-0.35,-0.12,0.33,0.17,0.16,-13.79,0,0
2017/2/8,-0.18,0.26,-0.05,0.07,0.66,0.15,-0.49,0.51,0.44,0.16,-0.12,-0.05,12.27,0,0
2017/2/9,0.59,1.25,0.86,0.58,0.17,0.58,0.04,-0.53,0.51,-0.86,0.49,0.64,22.49,3,3
2017/2/10,0.48,0.04,0.21,0.36,0.21,0.33,0.45,2.49,0.42,-0.08,0.79,0.88,24.8,3,3
2017/2/13,0.7,1.24,0.92,0.52,0.58,0.52,0.17,0.41,0.63,0.28,0.46,0.5,16.42,0,0
2017/2/14,0.45,0.16,-0.02,0.4,-0.03,0.32,-0.2,-1.13,0.03,-0.32,0.09,0.06,5.35,0,0
2017/2/15,0.52,0.59,0.19,0.5,1.23,0.64,0.45,1.03,-0.15,0.82,0.83,0.95,27.13,3,3
2017/2/16,0.04,-0.52,-0.31,-0.09,0.47,-0.08,-0.1,-0.47,0.52,0.07,-0.29,-0.3,7.91,0,0
2017/2/21,0.58,0.49,1.18,0.6,-0.76,0.47,0.89,0.68,0.41,1.4,0.11,0.0,22.32,3,3
2017/2/22,0.16,0.15,0.26,-0.11,0.99,-0.09,0.18,-0.01,0.24,-0.04,0.15,0.16,-4.7,0,0
2017/2/23,0.17,-0.09,-0.42,0.04,-0.36,-0.43,0.05,-0.04,-0.3,-1.64,-0.1,-0.11,-11.64,0,0
2017/3/2,-0.53,0.06,-0.06,-0.59,-0.2,-0.73,0.53,0.88,-0.52,-1.11,0.18,0.08,-19.54,0,1
2017/3/3,0.01,0.63,-0.27,0.05,-0.74,0.16,-1.14,-0.49,-0.36,-0.04,-0.45,-0.64,-1.21,0,0
2017/3/6,-0.24,-0.46,-0.57,-0.33,0.18,-0.37,0.13,-0.46,0.48,0.02,0.36,0.55,7.63,0,0
2017/3/7,-0.14,-0.35,0.06,-0.29,0.36,-0.26,0.61,-0.18,0.26,0.27,0.57,0.46,6.19,0,0
2017/3/8,-0.33,0.11,0.01,-0.23,0.43,0.06,0.06,-0.47,-0.05,0.22,0.16,0.21,-13.4,0,0
2017/3/9,0.01,0.42,0.09,0.08,-1.18,0.02,-0.21,0.34,-0.74,0.15,-0.97,-0.96,-4.82,0,0
2017/3/10,0.21,0.24,-0.13,0.33,0.29,0.39,0.3,1.48,-0.12,1.17,-0.32,-0.25,28.67,3,3
2017/3/13,-0.1,0.13,0.22,0.04,1.11,0.24,0.97,0.15,0.76,0.75,0.72,0.71,23.19,3,3
2017/3/14,-0.21,-0.51,-0.01,-0.34,-0.01,-0.32,0.76,-0.12,0.07,-0.31,0.48,0.58,-2.92,0,0
2017/3/15,0.54,0.23,0.18,0.84,-0.15,0.74,-0.04,-0.16,0.08,0.84,-0.04,-0.16,28.54,3,3
2017/3/16,-0.07,0.56,0.61,-0.16,2.08,0.01,0.8,0.07,0.84,-0.18,1.0,1.16,7.76,0,0
2017/3/17,-0.1,0.32,0.1,-0.13,0.09,0.0,0.67,-0.35,-0.96,0.18,0.72,0.51,-2.88,0,0
2017/3/21,-1.14,-0.19,-0.75,-1.24,0.37,-1.82,0.99,-0.34,0.33,-2.36,0.6,0.67,-60.53,1,1
2017/3/22,-0.03,-0.15,-0.48,0.19,-1.11,0.48,-0.46,-2.13,-0.5,1.1,-0.5,-0.65,-0.69,0,0
2017/3/23,-0.02,0.76,1.14,-0.11,0.03,-0.07,0.2,0.23,0.1,-0.25,0.08,0.13,-16.62,0,0
2017/3/24,-0.29,-0.24,0.2,-0.08,0.13,0.19,-0.17,0.93,0.64,0.75,-0.28,-0.08,4.62,0,0
2017/3/27,-0.22,-0.07,-0.57,-0.1,-0.68,0.2,-0.61,-1.44,-0.08,0.16,-0.26,-0.35,33.22,3,3
2017/3/28,0.73,0.57,1.28,0.73,0.63,0.6,0.35,1.14,-0.43,0.3,0.0,0.17,10.55,0,0
2017/3/29,-0.2,0.45,0.44,0.11,0.19,0.38,0.17,0.08,-0.36,-0.25,-0.2,-0.22,13.03,0,0
2017/3/30,0.33,0.41,0.44,0.29,-0.37,0.28,-0.11,-0.8,-0.96,0.53,-0.08,-0.1,-1.77,0,0
2017/3/31,-0.31,0.65,0.46,-0.23,-0.78,-0.04,-0.2,-0.81,0.38,-0.04,-0.37,-0.27,44.92,3,3
2017/4/5,-0.2,-0.18,-0.53,-0.31,0.57,-0.58,-0.01,0.27,1.48,-0.69,1.41,1.43,-2.82,0,0
2017/4/6,0.07,0.58,0.11,0.19,-0.52,0.25,-0.37,-1.4,0.33,0.12,-0.52,-0.65,-4.82,0,0
2017/4/7,-0.03,0.27,-0.05,-0.08,-0.03,-0.02,-0.05,0.36,0.17,0.47,-0.25,-0.32,6.92,0,0
2017/4/10,0.01,-0.54,-0.2,0.07,-0.02,0.05,-0.86,0.71,-0.52,-0.77,0.09,0.15,-1.01,0,0
2017/4/11,-0.03,-0.11,-0.5,-0.14,-0.72,-0.24,-0.44,-0.27,0.6,-0.83,-0.51,-0.6,-0.86,0,0
2017/4/12,-0.29,-0.01,0.13,-0.38,0.93,-0.52,0.24,-1.04,-0.46,-1.71,-0.15,-0.03,-8.85,0,0
2017/4/13,-0.67,-0.59,-0.38,-0.68,-0.21,-0.53,0.93,-0.68,0.07,-0.68,0.19,0.33,-30.53,1,1
2017/4/18,-0.55,-1.59,-0.9,-0.29,-1.39,-0.12,0.13,0.35,-0.79,0.42,0.31,0.16,-21.17,1,1
2017/4/19,-0.58,0.27,0.13,-0.17,-0.41,0.23,-0.47,0.07,-0.81,0.55,-1.09,-1.01,-0.01,0,0
2017/4/20,0.85,1.48,0.09,0.76,0.97,0.92,0.5,-0.01,0.04,1.58,-0.08,-0.08,24.36,3,3
2017/4/21,-0.15,-0.37,0.18,-0.3,-0.06,-0.11,0.74,1.03,0.03,-0.46,0.88,0.85,25.5,3,3
2017/4/24,1.05,4.14,3.37,1.08,0.41,1.24,0.4,1.37,-1.37,1.5,0.01,0.07,19.87,0,3
2017/4/25,1.12,0.17,0.1,0.61,1.31,0.7,1.06,1.08,0.16,0.99,1.27,1.1,17.4,0,0
2017/4/26,-0.1,0.19,0.05,-0.05,0.5,0.0,0.5,1.1,0.2,-0.85,0.15,0.28,3.0,0,0
2017/4/27,0.03,-0.31,-0.23,0.06,0.49,0.39,0.07,-0.19,0.36,1.4,0.04,-0.03,7.76,0,0
2017/4/28,-0.19,-0.08,-0.05,-0.19,-0.34,-0.02,-0.18,-0.29,0.08,-1.74,0.12,0.19,54.44,3,3
2017/5/2,0.17,0.7,0.56,0.12,0.33,0.06,0.65,0.7,-0.35,-1.06,0.7,0.77,16.35,0,0
2017/5/8,0.03,-0.91,-0.18,0.0,0.41,0.03,2.3,2.31,-0.79,-0.38,0.38,0.35,29.76,3,3
2017/5/10,-0.16,0.05,0.07,0.11,0.51,0.14,-0.99,0.29,-0.9,2.11,0.53,0.45,0.19,0,0
2017/5/11,-0.11,-0.32,-0.36,-0.22,0.44,-0.22,1.16,0.31,0.29,0.34,0.33,0.39,-19.71,0,1
2017/5/12,-0.11,0.41,0.47,-0.15,0.12,0.09,-0.45,-0.39,0.72,0.27,-0.15,-0.07,-8.54,0,0
2017/5/15,0.41,0.22,0.29,0.48,0.86,0.46,0.2,-0.07,0.22,1.51,0.5,0.2,0.76,0,0
2017/5/16,-0.01,-0.21,-0.02,-0.07,-0.14,0.33,0.2,0.25,0.74,1.49,-0.05,0.0,-11.87,0,0
2017/5/17,-1.78,-1.63,-1.35,-1.82,-0.17,-2.57,-0.1,-0.53,-0.27,-4.37,-0.18,-0.84,-61.03,1,1
2017/5/18,0.27,-0.53,-0.33,0.37,-0.62,0.73,-0.27,-1.32,-0.46,1.89,-0.44,0.11,0.95,0,0
2017/5/19,0.69,0.66,0.39,0.68,0.15,0.47,0.07,0.19,0.02,1.09,-0.22,0.28,17.46,0,0
2017/5/22,0.43,-0.03,-0.15,0.52,0.86,0.82,0.68,0.45,-0.48,1.09,0.5,0.16,-2.58,0,0
2017/5/23,0.21,0.47,0.31,0.18,0.05,0.08,0.33,-0.33,-0.45,-0.41,0.11,0.13,6.31,0,0
2017/5/24,0.36,-0.13,-0.13,0.25,0.1,0.4,0.24,0.66,0.07,0.65,0.37,0.21,15.49,0,0
2017/5/25,0.34,-0.08,-0.17,0.44,0.8,0.69,1.1,0.36,1.43,0.55,0.64,0.25,-18.31,0,1
2017/5/31,-0.1,-0.42,0.13,-0.05,-0.16,-0.08,0.16,-0.14,0.23,0.0,-0.61,-0.04,23.72,3,3
2017/6/1,0.65,0.66,0.4,0.76,0.58,0.78,-0.12,1.07,-0.47,0.1,0.47,0.28,30.34,3,3
2017/6/7,0.18,-0.07,-0.14,0.16,-0.09,0.36,-0.36,0.02,1.23,0.74,0.04,0.07,5.94,0,0
2017/6/8,0.04,-0.02,0.32,0.03,0.34,0.39,0.15,-0.38,0.32,1.78,0.15,0.18,12.77,0,0
2017/6/9,0.42,0.67,0.8,-0.08,-0.13,-1.8,0.77,0.52,0.26,-4.23,-0.26,-0.53,-62.61,1,1
2017/6/12,-0.17,-1.12,-0.98,-0.1,-1.24,-0.52,-1.0,-0.52,-0.59,-0.51,-0.88,-0.16,-0.26,0,0
2017/6/13,0.44,0.4,0.59,0.45,0.56,0.73,0.71,-0.05,0.44,0.64,0.18,0.22,14.65,0,0
2017/6/14,0.22,-0.35,0.32,-0.1,0.09,-0.41,-0.09,-0.08,-0.73,-1.06,-0.55,-0.01,6.68,0,0
2017/6/15,-0.07,-0.5,-0.89,-0.22,-1.2,-0.47,-0.46,-0.26,0.06,-0.84,0.16,-0.06,-9.66,0,0
2017/6/16,0.11,0.89,0.48,0.03,0.24,-0.22,0.01,0.56,-0.3,-0.33,0.68,0.03,5.49,0,0
2017/6/19,0.68,0.9,1.07,0.83,1.16,1.42,0.38,0.62,0.68,1.94,0.92,0.42,36.19,3,3
2017/6/20,-0.29,-0.32,-0.58,-0.67,-0.31,-0.82,-0.07,0.81,-0.14,-1.2,0.72,-0.21,-13.49,0,0
2017/6/21,-0.27,-0.37,-0.32,-0.06,-0.57,0.74,-0.49,-0.45,0.52,1.17,0.24,0.18,19.36,0,0
2017/6/22,-0.06,0.15,0.15,-0.05,-0.08,0.04,0.54,-0.14,-0.28,-0.23,0.48,-0.11,4.5,0,0
2017/6/23,-0.01,-0.3,-0.47,0.16,-0.02,0.46,0.35,0.11,0.33,0.32,-0.21,-0.2,-35.84,1,1
2017/6/26,0.07,0.56,0.29,0.03,0.79,-0.29,0.42,0.1,0.87,-0.97,1.31,0.13,-0.96,0,0
2017/6/27,-0.46,-0.7,-0.78,-0.81,-0.12,-1.61,0.14,0.36,0.18,-2.71,-0.02,-0.68,-52.89,1,1
2017/6/28,0.68,-0.11,-0.19,0.88,-0.61,1.43,-0.39,-0.47,-0.56,1.77,-1.16,0.55,51.63,3,3
2017/6/29,-0.78,-1.88,-1.83,-0.86,1.1,-1.44,0.55,0.45,0.47,-2.51,0.3,-0.7,-54.39,1,1
2017/6/30,0.29,-0.65,-0.73,0.15,-0.77,-0.06,-0.16,-0.92,0.14,-0.53,-0.26,0.05,-26.08,1,1
2017/7/3,0.61,1.47,1.22,0.23,0.08,-0.49,0.11,0.11,0.11,-1.39,0.17,0.14,-14.86,0,0
2017/7/5,-0.01,0.1,0.13,0.15,0.52,0.67,0.33,0.25,0.76,2.08,0.55,0.21,-24.13,1,1
2017/7/6,-0.74,-0.53,-0.58,-0.94,-0.22,-1.0,-0.02,-0.44,0.17,-0.45,-0.35,-0.49,-24.9,1,1
2017/7/7,0.44,-0.14,0.06,0.64,-0.49,1.04,-0.33,-0.32,0.17,1.72,-0.68,0.22,13.49,0,0
2017/7/10,-0.03,0.4,0.46,0.09,0.63,0.38,0.09,0.76,-0.17,1.16,-0.07,0.13,23.17,3,3
2017/7/11,0.0,-0.48,-0.07,-0.08,1.48,0.27,0.58,0.57,-0.3,0.78,1.22,0.1,-18.6,0,1
2017/7/12,0.57,1.59,1.52,0.73,0.64,1.1,-0.18,-0.48,-0.17,1.62,0.05,0.46,-1.94,0,0
